UID,Account Open Date,Arrears Balance,Last Payment Date,Last Collections Action,Mobile Flag,Email Flag,dp1 Result Code,dp1 IVA/CCJ Flag,dp1 Score,dp1 Deceased Flag,dp1 Mobile Flag,dp1 Email Flag,dp1 Latest Residency Confirmation Date,dp2 Council Tax Band,dp2 Occupancy Style,dp3 Match Type,dp3 Match Level,dp3 Score,dp3 Mobile Flag,dp3 Email Flag,dp3 Latest Residency Confirmation Date,Residency Zone,Segment_Risk_Score,Action_Tier
397910633,2016-02-20,4606.0,2023-07-27,Letter,N,N,Resident,Y,6.0,N,N,N,2019-05-21,F,Social Renter,Resident,3.0,230.0,Y,Y,2025-04-06,Zone 1 - Agreement,238.0,Tier 3 – High Risk
331428751,1998-08-15,2210.0,2025-04-03,Letter,N,N,Resident,N,60.0,N,N,N,2024-10-05,E,Social Renter,Resident,9.0,562.0,N,Y,2019-01-04,Zone 1 - Agreement,212.6,Tier 3 – High Risk
191565897,2009-03-18,31.0,2025-03-31,SMS,Y,N,Resident,N,86.0,N,Y,Y,2025-03-13,A,Owner,Resident,8.0,968.0,Y,Y,2022-08-28,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
125554197,1998-03-25,2178.0,2025-02-19,Email,N,Y,Resident,N,25.0,N,N,N,2024-11-05,D,Social Renter,Resident,9.0,545.0,Y,N,2021-08-27,Zone 1 - Agreement,160.7,Tier 3 – High Risk
880489675,2009-12-06,2296.0,,Email,N,Y,Resident,N,42.0,N,Y,N,2024-12-08,E,Private Renter,Resident,1.0,614.0,Y,Y,2025-10-03,Zone 1 - Agreement,192.1,Tier 3 – High Risk
745634294,2001-05-14,1072.0,2024-12-17,Letter,N,N,Unmatched,,,,,,,C,Private Renter,Resident,9.0,874.0,Y,Y,2020-02-14,Zone 3 - Only dp3 says Resident,108.1,Tier 3 – High Risk
411366738,2004-07-01,2930.0,2025-01-11,Email,N,Y,Forwarding Address,N,27.0,N,N,Y,2024-11-24,B,Social Renter,Resident,1.0,685.0,N,Y,2025-10-03,Zone 3 - Only dp3 says Resident,99.0,Tier 2 – Medium Risk
342589707,2017-09-03,627.0,2025-03-24,SMS,Y,N,Resident,N,80.0,N,Y,Y,2025-03-11,D,Owner,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,137.0,Tier 3 – High Risk
665635039,2010-01-28,1189.0,2025-01-27,Email,N,Y,Resident,N,76.0,N,Y,N,2025-01-12,F,Owner,Resident,9.0,772.0,Y,Y,2020-06-19,Zone 1 - Agreement,171.5,Tier 3 – High Risk
503262349,2017-10-24,376.0,2025-03-09,Email,N,Y,Resident,N,78.0,N,N,N,2025-03-08,B,Owner,Resident,1.0,914.0,Y,Y,2025-10-03,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
635041990,2010-01-02,1621.0,2025-02-16,Email,N,Y,Resident,N,74.0,N,N,N,2025-01-19,A,Owner,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,73.5,Tier 2 – Medium Risk
478858075,2004-03-03,1222.0,2025-02-09,Phone,N,N,Unmatched,,,,,,,C,Owner,Resident,1.0,774.0,Y,Y,2025-10-03,Zone 3 - Only dp3 says Resident,97.8,Tier 2 – Medium Risk
776547649,2016-04-10,886.0,2025-03-12,SMS,Y,N,Resident,N,79.0,N,N,N,2025-02-23,B,Private Renter,Resident,5.0,875.0,Y,Y,2024-07-18,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
164842727,2010-01-10,5375.0,2023-07-03,Letter,N,N,Deceased,Y,0.0,Y,N,N,2019-04-17,E,Social Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,212.6,Tier 3 – High Risk
315926340,2018-06-26,4121.0,2022-09-28,Letter,N,N,Resident,N,16.0,N,N,N,2020-11-15,,Private Renter,Resident,8.0,89.0,Y,N,2022-07-10,Zone 1 - Agreement,,
759664863,2000-01-01,16.0,2025-03-17,SMS,Y,N,Resident,N,90.0,N,N,Y,2025-03-22,B,Owner,Resident,9.0,967.0,Y,Y,2021-08-12,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
669513455,2017-06-18,72.0,2025-03-14,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,8.0,983.0,Y,Y,2020-02-25,Zone 3 - Only dp3 says Resident,73.5,Tier 2 – Medium Risk
224801646,2012-05-15,86.0,2025-03-11,SMS,Y,N,Resident,N,90.0,N,Y,Y,2025-04-01,C,Owner,Resident,9.0,976.0,Y,Y,2019-07-31,Zone 1 - Agreement,97.8,Tier 2 – Medium Risk
815806262,2007-06-09,16.0,2025-03-21,SMS,Y,N,Resident,N,86.0,N,Y,Y,2025-03-26,A,Social Renter,Resident,1.0,982.0,Y,Y,2025-10-03,Zone 1 - Agreement,125.7,Tier 3 – High Risk
313386641,2011-07-04,2088.0,2024-12-02,Phone,N,N,Resident,N,25.0,N,N,Y,2024-08-29,D,Private Renter,Resident,7.0,698.0,Y,Y,2020-10-31,Zone 1 - Agreement,136.7,Tier 3 – High Risk
206410033,2004-12-03,79.0,2025-04-09,SMS,Y,N,Resident,N,94.0,N,Y,N,2025-03-22,A,Owner,Forwarding Address,9.0,963.0,Y,Y,2020-12-14,Zone 2 - Only dp1 says Resident,73.5,Tier 2 – Medium Risk
460467984,1996-02-11,4532.0,,Letter,N,N,Resident,Y,7.0,N,N,N,2021-06-09,E,Private Renter,Resident,1.0,50.0,N,N,2025-10-03,Zone 1 - Agreement,192.1,Tier 3 – High Risk
341825138,2011-02-26,58.0,2025-04-02,SMS,Y,N,Unmatched,,,,,,,A,Private Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,73.0,Tier 2 – Medium Risk
866157966,2004-09-27,668.0,2025-02-22,Email,N,Y,Resident,N,83.0,N,Y,N,2025-02-24,E,Owner,Resident,1.0,874.0,Y,Y,2025-10-03,Zone 1 - Agreement,144.4,Tier 3 – High Risk
759768472,2017-05-13,,2025-03-25,Phone,N,N,Resident,N,53.0,N,Y,Y,2025-04-03,A,Social Renter,Resident,7.0,438.0,Y,N,2024-06-20,Zone 1 - Agreement,125.7,Tier 3 – High Risk
929813215,2011-02-17,1950.0,2025-02-21,Email,N,Y,Forwarding Address,N,73.0,N,N,N,2025-01-25,F,Private Renter,Resident,2.0,721.0,Y,Y,2025-09-23,Zone 3 - Only dp3 says Resident,213.1,Tier 3 – High Risk
138948828,1995-06-11,1467.0,2025-01-15,SMS,Y,N,Unmatched,,,,,,,D,Owner,Unmatched,,,,,,Zone 4 - Neither says Resident,137.0,Tier 3 – High Risk
630936661,1997-12-28,147.0,2025-03-25,Phone,N,N,Deceased,N,0.0,Y,Y,Y,2025-02-14,D,Private Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,136.7,Tier 3 – High Risk
801771202,2012-12-17,2406.0,2024-11-17,Phone,N,N,Resident,N,56.0,N,N,N,2024-11-06,E,Owner,Resident,4.0,643.0,Y,Y,2025-04-01,Zone 1 - Agreement,144.4,Tier 3 – High Risk
741099377,2014-08-02,315.0,2025-03-12,SMS,Y,N,Forwarding Address,N,88.0,N,N,Y,2025-03-04,A,Private Renter,Forwarding Address,9.0,914.0,Y,Y,2019-02-27,Zone 4 - Neither says Resident,73.0,Tier 2 – Medium Risk
853936434,1996-03-12,3134.0,2023-07-16,SMS,Y,N,Resident,N,28.0,N,N,N,2024-02-10,F,Social Renter,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,238.0,Tier 3 – High Risk
101683595,2018-05-27,1680.0,2025-03-02,Letter,N,N,Resident,N,65.0,N,N,N,2025-01-01,E,Private Renter,Resident,1.0,881.0,Y,Y,2025-10-03,Zone 1 - Agreement,192.1,Tier 3 – High Risk
546563286,2007-02-19,1063.0,2024-12-12,Email,N,Y,Resident,N,75.0,N,Y,Y,2025-02-09,D,Social Renter,Forwarding Address,1.0,883.0,Y,Y,2025-10-03,Zone 2 - Only dp1 says Resident,160.7,Tier 3 – High Risk
687856277,2000-06-11,5024.0,2019-03-01,Letter,N,N,Unmatched,,,,,,,C,Social Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,144.7,Tier 3 – High Risk
538284082,2017-07-06,59.0,2025-04-07,SMS,Y,N,Unmatched,,,,,,,C,,Unmatched,,,,,,Zone 4 - Neither says Resident,,
185251959,2014-08-24,1817.0,2024-12-19,Email,N,Y,Resident,N,58.0,N,N,N,2025-02-19,B,Owner,Resident,9.0,730.0,Y,Y,2021-05-12,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
689095719,2013-05-31,553.0,2025-03-09,Email,N,Y,Resident,N,81.0,N,Y,N,2025-03-04,B,Owner,Resident,9.0,842.0,Y,N,2019-09-25,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
639032183,2002-06-17,35.0,,Email,N,Y,Resident,N,90.0,N,Y,Y,2025-03-20,A,Owner,Resident,3.0,981.0,Y,Y,2025-08-08,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
496221450,2018-08-08,933.0,2025-03-17,SMS,Y,N,Resident,N,93.0,N,Y,N,2025-03-07,C,Social Renter,Resident,1.0,896.0,N,Y,2025-10-03,Zone 1 - Agreement,144.7,Tier 3 – High Risk
274718119,2017-03-07,,2025-03-30,Email,N,Y,Resident,N,51.0,N,N,N,2025-03-24,E,Private Renter,Resident,4.0,465.0,Y,Y,2025-01-14,Zone 1 - Agreement,192.1,Tier 3 – High Risk
895386312,2000-03-14,1946.0,,SMS,Y,N,Resident,N,79.0,N,Y,Y,2025-01-25,A,Owner,Resident,3.0,808.0,Y,Y,2025-07-05,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
492344987,2018-07-16,644.0,2025-03-09,SMS,Y,N,Resident,N,94.0,N,N,Y,2025-02-23,B,Owner,Resident,9.0,942.0,Y,Y,2019-02-02,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
471373804,2016-05-11,33.0,2025-03-21,SMS,Y,N,Deceased,N,0.0,Y,Y,Y,2025-03-19,B,Owner,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,81.6,Tier 2 – Medium Risk
772956704,2012-04-06,2121.0,2024-09-02,Email,N,Y,Deceased,N,0.0,Y,N,N,2025-02-07,E,Private Renter,Resident,8.0,610.0,Y,Y,2019-09-17,Zone 3 - Only dp3 says Resident,192.1,Tier 3 – High Risk
825922744,2012-01-05,4.0,2025-03-23,Phone,N,N,Resident,N,92.0,N,Y,N,2025-03-18,A,Social Renter,Resident,6.0,969.0,Y,Y,2024-02-15,Zone 1 - Agreement,125.7,Tier 3 – High Risk
364110544,2018-02-12,71.0,2025-04-07,Email,N,Y,Resident,N,97.0,N,Y,Y,2025-04-05,B,Owner,Resident,6.0,950.0,N,Y,2023-02-12,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
145701644,2013-05-26,6.0,,SMS,Y,N,Unmatched,,,,,,,B,Social Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,99.0,Tier 2 – Medium Risk
796726334,2007-07-11,1761.0,2024-12-10,Email,N,Y,Resident,N,69.0,N,N,N,2024-12-23,C,Owner,Resident,9.0,739.0,N,Y,2019-04-01,Zone 1 - Agreement,97.8,Tier 2 – Medium Risk
401047732,2001-07-06,739.0,2025-04-02,SMS,Y,N,Resident,N,81.0,N,Y,N,2025-03-13,,Owner,Deceased,,,Y,Y,,Zone 2 - Only dp1 says Resident,,
419963879,2000-01-14,1352.0,2025-03-13,Phone,N,N,Resident,N,75.0,N,Y,Y,2025-02-24,A,Social Renter,Resident,6.0,861.0,Y,Y,2022-05-03,Zone 1 - Agreement,125.7,Tier 3 – High Risk
537404147,2000-01-28,612.0,2025-03-02,Email,N,Y,Resident,N,93.0,N,Y,Y,2025-03-16,D,,Resident,9.0,864.0,Y,Y,2022-08-30,Zone 1 - Agreement,,
273061244,2014-07-21,,2025-04-09,Letter,N,N,Unmatched,,,,,,,A,Owner,Resident,6.0,146.0,N,Y,2022-02-21,Zone 3 - Only dp3 says Resident,73.5,Tier 2 – Medium Risk
767094752,2005-10-26,557.0,2025-02-22,SMS,Y,N,Resident,N,77.0,N,Y,N,2025-04-08,A,Owner,Forwarding Address,7.0,862.0,Y,Y,2021-11-28,Zone 2 - Only dp1 says Resident,73.5,Tier 2 – Medium Risk
671027527,1999-04-27,,2025-03-22,SMS,Y,N,Unmatched,,,,,,,F,Owner,Unmatched,,,,,,Zone 4 - Neither says Resident,171.5,Tier 3 – High Risk
396268156,2018-08-09,878.0,2025-02-25,SMS,Y,N,Resident,N,83.0,N,Y,Y,2025-03-19,A,Owner,Resident,4.0,914.0,Y,N,2024-12-20,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
901068950,2012-06-27,2559.0,2024-11-26,Letter,N,N,Resident,N,41.0,N,N,Y,2024-11-06,E,Social Renter,Resident,4.0,587.0,Y,Y,2025-02-19,Zone 1 - Agreement,212.6,Tier 3 – High Risk
907565926,2018-02-15,431.0,2025-02-25,SMS,Y,N,Resident,N,92.0,N,N,N,2025-02-21,D,Social Renter,Resident,5.0,925.0,Y,Y,2023-09-10,Zone 1 - Agreement,160.7,Tier 3 – High Risk
575263370,2003-02-24,2376.0,2024-09-07,Phone,N,N,Deceased,N,0.0,Y,Y,N,2024-09-25,F,,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,,
503458732,2012-11-26,760.0,,SMS,Y,N,Resident,N,95.0,N,N,Y,2025-03-12,A,Social Renter,Resident,1.0,936.0,Y,Y,2025-10-03,Zone 1 - Agreement,125.7,Tier 3 – High Risk
151791916,2008-08-29,75.0,2025-04-06,SMS,Y,N,Resident,N,95.0,N,Y,Y,2025-03-24,B,Owner,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,81.6,Tier 2 – Medium Risk
924449508,1995-02-23,2.0,2025-04-03,SMS,Y,N,Resident,N,91.0,N,N,Y,2025-03-31,A,Owner,Resident,5.0,969.0,Y,Y,2023-09-16,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
189977269,2005-02-27,18.0,2025-03-19,SMS,Y,N,Resident,N,95.0,N,Y,Y,2025-04-04,A,Owner,Resident,5.0,973.0,Y,Y,2024-02-01,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
664829574,2011-01-02,499.0,2025-03-22,Email,N,Y,Resident,N,84.0,N,N,Y,2025-02-25,D,Owner,Resident,1.0,870.0,Y,Y,2025-10-03,Zone 1 - Agreement,137.0,Tier 3 – High Risk
997890406,2007-03-18,1980.0,2025-02-05,Phone,N,N,Resident,N,72.0,N,N,N,2025-02-08,,Owner,Resident,9.0,819.0,N,Y,2020-09-06,Zone 1 - Agreement,,
805911389,1999-09-20,1591.0,2025-02-11,SMS,Y,N,Resident,N,72.0,N,N,N,2024-11-22,D,Social Renter,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,160.7,Tier 3 – High Risk
581440490,2012-02-23,24.0,2025-04-03,Email,N,Y,Resident,N,98.0,N,Y,Y,2025-04-04,B,Private Renter,Resident,8.0,982.0,Y,Y,2021-03-07,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
386888806,1999-02-06,2071.0,2024-12-28,SMS,Y,N,Forwarding Address,N,36.0,N,Y,Y,2025-01-20,C,Social Renter,Forwarding Address,8.0,659.0,Y,Y,2021-08-16,Zone 4 - Neither says Resident,144.7,Tier 3 – High Risk
738587567,2004-06-28,54.0,2025-03-24,SMS,Y,N,Resident,N,85.0,N,Y,Y,2025-03-30,,Owner,Resident,7.0,960.0,Y,Y,2022-11-18,Zone 1 - Agreement,,
716008206,2010-07-13,89.0,,SMS,Y,N,Resident,N,85.0,N,N,Y,2025-04-05,C,Private Renter,Resident,9.0,953.0,Y,Y,2021-04-05,Zone 1 - Agreement,108.1,Tier 3 – High Risk
223549300,2002-07-30,2274.0,2025-03-06,Email,N,Y,Resident,N,34.0,N,Y,Y,2024-09-05,E,Private Renter,Forwarding Address,2.0,509.0,Y,Y,2025-10-01,Zone 2 - Only dp1 says Resident,192.1,Tier 3 – High Risk
568496921,2004-11-22,2498.0,2025-03-05,Phone,N,N,Resident,N,48.0,N,N,N,2024-09-22,F,Private Renter,Resident,1.0,547.0,Y,N,2025-10-03,Zone 1 - Agreement,213.1,Tier 3 – High Risk
485074733,2000-01-21,1962.0,2025-02-07,Email,N,Y,Unmatched,,,,,,,D,Private Renter,Resident,1.0,763.0,Y,Y,2025-10-03,Zone 3 - Only dp3 says Resident,136.7,Tier 3 – High Risk
527493268,1995-07-04,,2025-03-28,Phone,N,N,Resident,N,90.0,N,N,N,2025-03-17,B,Private Renter,Resident,7.0,284.0,Y,Y,2022-04-11,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
316996351,2014-09-24,673.0,2025-03-28,Phone,N,N,Unmatched,,,,,,,B,Owner,Unmatched,,,,,,Zone 4 - Neither says Resident,81.6,Tier 2 – Medium Risk
548640729,1998-11-06,5256.0,2020-08-24,Letter,N,N,Resident,Y,7.0,N,Y,N,2020-10-11,E,Social Renter,Resident,7.0,270.0,Y,Y,2020-10-04,Zone 1 - Agreement,212.6,Tier 3 – High Risk
278838940,2006-09-28,2832.0,2025-02-27,Email,N,Y,Resident,N,54.0,N,N,N,2025-01-20,E,Social Renter,Resident,1.0,707.0,Y,Y,2025-10-03,Zone 1 - Agreement,212.6,Tier 3 – High Risk
379590791,1996-04-30,81.0,2025-04-01,SMS,Y,N,Resident,N,93.0,N,Y,Y,2025-04-06,A,Owner,Resident,5.0,980.0,Y,Y,2023-12-31,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
191861971,2001-06-03,2721.0,2024-10-11,Phone,N,N,Resident,N,29.0,N,N,Y,2024-10-27,F,Social Renter,Resident,4.0,659.0,N,Y,2025-01-18,Zone 1 - Agreement,238.0,Tier 3 – High Risk
176306725,2015-10-23,40.0,2025-03-14,SMS,Y,N,Resident,N,87.0,N,Y,Y,2025-03-30,B,Owner,Forwarding Address,3.0,959.0,Y,Y,2025-05-30,Zone 2 - Only dp1 says Resident,81.6,Tier 2 – Medium Risk
876280536,2012-05-04,4291.0,2024-08-05,Letter,N,N,Resident,Y,3.0,N,N,N,2020-08-24,,Private Renter,Resident,8.0,172.0,Y,Y,2020-09-22,Zone 1 - Agreement,,
872610100,2015-09-23,1553.0,2025-01-08,Email,N,Y,Resident,N,79.0,N,Y,Y,2024-12-29,D,Owner,Resident,7.0,759.0,Y,Y,2022-12-02,Zone 1 - Agreement,137.0,Tier 3 – High Risk
148562116,2007-06-08,75.0,2025-04-05,Email,N,Y,Resident,N,93.0,N,Y,Y,2025-03-10,A,Owner,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,73.5,Tier 2 – Medium Risk
624034719,1998-08-03,64.0,2025-03-10,SMS,Y,N,Resident,N,94.0,N,Y,Y,2025-04-06,E,Owner,Resident,6.0,963.0,Y,Y,2022-10-22,Zone 1 - Agreement,144.4,Tier 3 – High Risk
363054422,2004-07-20,876.0,2025-02-26,SMS,Y,N,Unmatched,,,,,,,D,Social Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,160.7,Tier 3 – High Risk
770015126,2006-11-03,1686.0,2024-12-23,SMS,Y,N,Unmatched,,,,,,,D,Social Renter,Resident,3.0,721.0,N,Y,2025-03-26,Zone 3 - Only dp3 says Resident,160.7,Tier 3 – High Risk
132265457,1995-11-23,29.0,2025-03-30,SMS,Y,N,Forwarding Address,N,99.0,N,N,Y,2025-03-23,B,Owner,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,81.6,Tier 2 – Medium Risk
117937699,2001-07-03,1637.0,2025-02-25,Email,N,Y,Deceased,N,0.0,Y,N,N,2024-12-20,D,Owner,Deceased,,,Y,N,,Zone 4 - Neither says Resident,137.0,Tier 3 – High Risk
621254651,2010-02-04,71.0,2025-03-29,SMS,Y,N,Unmatched,,,,,,,B,Owner,Resident,2.0,986.0,Y,Y,2025-09-28,Zone 3 - Only dp3 says Resident,81.6,Tier 2 – Medium Risk
221784606,2008-11-01,,2025-03-31,Email,N,Y,Resident,Y,56.0,N,N,Y,2025-03-12,D,Private Renter,Resident,6.0,58.0,Y,Y,2021-10-29,Zone 1 - Agreement,136.7,Tier 3 – High Risk
468138007,2013-06-01,1646.0,,SMS,Y,N,Unmatched,,,,,,,C,Social Renter,Resident,2.0,753.0,Y,Y,2025-09-25,Zone 3 - Only dp3 says Resident,144.7,Tier 3 – High Risk
450146318,2011-06-15,20.0,,SMS,Y,N,Resident,N,92.0,N,Y,Y,2025-03-12,A,Owner,Resident,2.0,965.0,Y,Y,2025-09-24,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
177444760,2008-02-16,1801.0,2025-02-19,Email,N,Y,Resident,N,79.0,N,N,N,2025-02-27,,Owner,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,,
683376374,2015-07-04,2193.0,2024-10-02,Phone,N,N,Resident,N,46.0,N,N,Y,2024-08-31,C,Social Renter,Resident,2.0,709.0,Y,Y,2025-10-02,Zone 1 - Agreement,144.7,Tier 3 – High Risk
701453953,2009-08-06,97.0,2025-03-18,SMS,Y,N,Forwarding Address,N,96.0,N,Y,Y,2025-03-16,A,Owner,Forwarding Address,6.0,969.0,Y,Y,2022-10-31,Zone 4 - Neither says Resident,73.5,Tier 2 – Medium Risk
614936958,2012-11-18,1661.0,2024-12-14,Email,N,Y,Resident,N,51.0,N,Y,Y,2024-12-06,C,Owner,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,97.8,Tier 2 – Medium Risk
941961859,2006-10-18,845.0,2025-02-19,SMS,Y,N,Unmatched,,,,,,,D,Private Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,136.7,Tier 3 – High Risk
685813863,1999-06-27,1671.0,2025-02-24,Letter,N,N,Resident,N,80.0,N,Y,N,2024-12-23,F,Owner,Resident,8.0,880.0,Y,N,2023-07-07,Zone 1 - Agreement,171.5,Tier 3 – High Risk
137630203,1998-03-08,,2025-03-10,SMS,Y,N,Unmatched,,,,,,,C,Social Renter,Resident,3.0,437.0,Y,Y,2025-07-14,Zone 3 - Only dp3 says Resident,144.7,Tier 3 – High Risk
913081390,2005-03-26,,,SMS,Y,N,Resident,N,18.0,N,N,Y,2025-03-26,C,Private Renter,Resident,7.0,1.0,Y,Y,2020-11-18,Zone 1 - Agreement,108.1,Tier 3 – High Risk
533018755,1996-04-02,2318.0,2024-11-26,Email,N,Y,Resident,N,45.0,N,N,Y,2025-02-09,E,Social Renter,Resident,8.0,687.0,Y,Y,2020-04-18,Zone 1 - Agreement,212.6,Tier 3 – High Risk
556184177,2015-05-07,2000.0,2025-02-19,Email,N,Y,Resident,N,69.0,N,Y,Y,2024-12-10,E,Social Renter,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,212.6,Tier 3 – High Risk
858828192,2018-01-30,4327.0,2025-01-05,Letter,N,N,Resident,Y,6.0,N,N,N,2019-09-28,F,Private Renter,Resident,2.0,192.0,Y,Y,2025-09-23,Zone 1 - Agreement,213.1,Tier 3 – High Risk
711549902,2013-04-15,68.0,2025-03-12,SMS,Y,N,Unmatched,,,,,,,A,Private Renter,Resident,3.0,958.0,Y,Y,2025-05-15,Zone 3 - Only dp3 says Resident,73.0,Tier 2 – Medium Risk
302855087,2006-10-03,,2025-03-31,Email,N,Y,Forwarding Address,N,55.0,N,N,Y,2025-04-03,A,Social Renter,Forwarding Address,7.0,836.0,Y,Y,2022-05-21,Zone 4 - Neither says Resident,125.7,Tier 3 – High Risk
576733251,2008-08-01,2483.0,2024-12-04,Email,N,Y,Resident,N,34.0,N,N,Y,2024-10-30,E,Owner,Resident,3.0,633.0,Y,N,2025-07-22,Zone 1 - Agreement,144.4,Tier 3 – High Risk
895654089,2015-11-01,77.0,2025-04-03,SMS,Y,N,Forwarding Address,N,93.0,N,N,N,2025-03-22,B,Private Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,86.8,Tier 2 – Medium Risk
334563927,1995-04-12,12.0,2025-03-17,SMS,Y,N,Deceased,N,0.0,Y,N,N,2025-04-08,B,Owner,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,81.6,Tier 2 – Medium Risk
747965903,2011-07-04,12.0,2025-03-26,SMS,Y,N,Resident,N,90.0,N,Y,Y,2025-04-07,,Private Renter,Resident,6.0,956.0,Y,Y,2022-02-21,Zone 1 - Agreement,,
187995843,2004-01-02,1603.0,2024-11-19,Email,N,Y,Resident,N,52.0,N,N,Y,2025-02-04,D,Owner,Resident,8.0,794.0,N,Y,2019-09-09,Zone 1 - Agreement,137.0,Tier 3 – High Risk
418159485,2011-10-04,3069.0,2024-12-29,SMS,Y,N,Resident,Y,0.0,N,N,N,2023-03-08,,Owner,Resident,5.0,260.0,Y,Y,2024-03-23,Zone 1 - Agreement,,
463507941,2014-06-21,2001.0,2024-12-08,Phone,N,N,Unmatched,,,,,,,F,Owner,Unmatched,,,,,,Zone 4 - Neither says Resident,171.5,Tier 3 – High Risk
928253117,1996-07-17,2460.0,2024-10-12,Phone,N,N,Deceased,N,0.0,Y,N,Y,2025-02-21,F,Private Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,213.1,Tier 3 – High Risk
169637283,2009-03-18,1055.0,2025-03-27,Phone,N,N,Resident,N,52.0,N,N,Y,2025-02-20,C,Social Renter,Resident,8.0,790.0,Y,N,2022-12-18,Zone 1 - Agreement,144.7,Tier 3 – High Risk
822919916,2000-03-13,1339.0,2025-03-25,Phone,N,N,Resident,N,62.0,N,N,N,2025-01-08,B,Social Renter,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,99.0,Tier 2 – Medium Risk
433003842,2018-08-03,30.0,2025-04-01,SMS,Y,N,Resident,N,89.0,N,Y,Y,2025-03-10,A,Private Renter,Resident,6.0,988.0,N,Y,2023-01-22,Zone 1 - Agreement,73.0,Tier 2 – Medium Risk
222035324,1997-05-16,542.0,2025-03-10,SMS,Y,N,Resident,N,84.0,N,Y,Y,2025-02-26,C,Private Renter,Deceased,,,Y,Y,,Zone 2 - Only dp1 says Resident,108.1,Tier 3 – High Risk
169923096,2011-05-17,93.0,2025-04-05,SMS,Y,N,Unmatched,,,,,,,B,Owner,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,81.6,Tier 2 – Medium Risk
114286918,2018-06-04,2713.0,2024-08-21,SMS,Y,N,Resident,N,29.0,N,N,Y,2025-02-01,E,Owner,Resident,2.0,533.0,Y,Y,2025-09-28,Zone 1 - Agreement,144.4,Tier 3 – High Risk
169592786,2017-12-29,1313.0,2024-12-09,SMS,Y,N,Resident,N,59.0,N,Y,N,2024-11-30,D,Owner,Resident,7.0,792.0,Y,Y,2022-02-20,Zone 1 - Agreement,137.0,Tier 3 – High Risk
214257871,2015-01-12,88.0,2025-04-04,Email,N,Y,Deceased,N,0.0,Y,Y,Y,2025-03-15,A,Social Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,125.7,Tier 3 – High Risk
118925492,2008-07-03,71.0,2025-03-26,SMS,Y,N,Resident,N,94.0,N,N,Y,2025-03-27,A,,Resident,3.0,952.0,Y,Y,2025-03-22,Zone 1 - Agreement,,
427139427,2014-12-28,4698.0,2023-04-21,Letter,N,N,Unmatched,,,,,,,F,Social Renter,Forwarding Address,9.0,0.0,Y,Y,2021-09-22,Zone 4 - Neither says Resident,238.0,Tier 3 – High Risk
